text
замътващия is related to замътвам.
очната кухина is a form of очна кухина.
водораздел is related to ligne de partage des eaux.
вкочанясащият is related to вкочанясам.
йодирана is related to йодирам.
анотирана is related to анотирам.
безчинствам is related to scandaleux.
влагат is related to влагам.
бодвам is related to repiquer.
запъшквано is related to запъшквам.
издокарва is related to издокарвам.
въздишах is related to въздишам.
арсен is a synonym of arsenic.
въвонявахме is related to въвонявам.
загазвахте is related to загазвам.
дояждах is related to дояждам.
изпивалото is related to изпивам.
вкопавал is related to вкопавам.
кярувания is related to кярувам.
бръмбар is related to scarabée.
къносвана is related to къносвам.
локащо is related to локам.
дрениращият is related to дренирам.
набозаваната is related to набозавам.
evict is a synonym of изселвам.
мушкащия is related to мушкам.
изпраскани is related to изпраскам.
капра is related to cocher.
издрънчвалия is related to издрънчвам.
изхранвам is related to nourrir.
изтощавани is related to изтощавам.
никела is related to никел.
абдуктор is a type of мускул.
гуркайки is related to гуркам.
извисяваното is related to извисявам.
бъзът is related to бъз.
интерполиращите is related to интерполирам.
баобаба is related to баобаби.
лицензии is related to лицензия.
надзървани is related to надзървам.
доведеше is related to доведа.
друскащо is related to друскам.
награквайки is related to награквам.
захлупваме is related to захлупвам.
селдите is related to селда.
изчерпате is related to изчерпам.
затормозват is related to затормозвам.
автономия is related to independence.
мърдайте is related to мърдам.
блок схема is a synonym of flowchart.
изпокарвалите is related to изпокарвам.
задрусащото is related to задрусам.
монтирал is related to монтирам.
порта is related to gate.
предпазлив is related to cagey.
изтъпква is related to изтъпквам.
ключица is related to clavicule.
изтощавалият is related to изтощавам.
измервала is related to измервам.
захранвани is related to захранвам.
гуейян is a synonym of guiyang.
коагулиран is related to коагулирам.
втръсващото is related to втръсвам.
доизслушащи is related to доизслушам.
милвали is related to милвам.
лосове is related to лоса.
затрупващия is related to затрупвам.
заклатушквахте is related to заклатушквам.
импортиращо is related to импортирам.
абонирал is a form of абонирам.
извратявали is related to извратявам.
засаждани is related to засаждам.
гласувахме is related to гласувам.
допиляващите is related to допилявам.
социалдемократи is a synonym of social democrats.
втръсващо is related to втръсвам.
купувана is related to купувам.
монахините is related to монахиня.
мъркам is related to ronronner.
доизказваната is related to доизказвам.
нагледалите is related to нагледам.
залепявалото is related to залепявам.
автострадите is a form of автострада.
внимавания is related to внимавам.
задлъжняваме is related to задлъжнявам.
капсулована is related to капсуловам.
замотаван is related to замотавам.
инсцениралият is related to инсценирам.
канонизирало is related to канонизирам.
апретиралата is related to апретирам.
втурвахте is related to втурвам.
керкенезът is related to керкенез.
интриганства is related to интриганствам.
вретеняващ is related to вретенявам.
възкресявалата is related to възкресявам.
застиланата is related to застилам.
бездействалата is related to бездействам.
буксиращата is related to буксирам.
коопериран is related to кооперирам.
преписвачка is related to copieuse.
шиш is related to aiguille à tricoter.
затананиквам is related to chantonner.
конспектират is related to конспектирам.
залепяваният is related to залепявам.
интерполиращи is related to интерполирам.
изжулващо is related to изжулвам.
тифът is related to тиф.
дебна is related to keep close watch on.
заледявало is related to заледявам.
дисхармониите is related to дисхармония.
изтребвате is related to изтребвам.
поведяла is related to поведа.
малтретиращия is related to малтретирам.
заизвивани is related to заизвивам.
заключват is related to заключвам.
мойта is a form of мой.
излизащи is related to излизам.
мирясва is related to мирясвам.
зъболекарките is related to зъболекарка.
застройван is related to застройвам.
засенчвана is related to засенчвам.
изгивалия is related to изгивам.
змия is related to serpent.
псе is related to chien.
амнистирам is related to amnistier.
гощавания is related to гощавам.
награждаващата is related to награждавам.
коластра is related to colostrum.
депортирал is related to депортирам.
бряг is a synonym of coast.
хулиганки is related to хулиганка.
благородници is related to благородница.
зациментирани is related to зациментирам.
изтърваван is related to изтървавам.
англицизъм is related to anglicism.
миросахме is related to миросам.
коланите is related to колан.
долетяваните is related to долетявам.
bichkek is a synonym of бишкек.
нагоряват is related to нагорявам.
влизали is related to влизам.
дамгите is related to дамга.
изумяван is related to изумявам.
бастисащият is related to бастисам.
координата is related to coordonnée.
забивала is related to забивам.
изрусяваният is related to изрусявам.
заструявала is related to заструявам.
органично съединение is a synonym of organic compound.
изпича is related to изпичам.
климаните is related to климам.
вкоравявал is related to вкоравявам.
🌅 is a symbol of изгрев.
информиралото is related to информирам.
капитали is related to капитал.
заридавания is related to заридавам.
захабявания is related to захабявам.
заклинат is related to заклинам.
забягваната is related to забягвам.
доработващи is related to доработвам.
крепиращия is related to крепирам.
небрежен is related to perfunctory.
заскриптявала is related to заскриптявам.
доубиваната is related to доубивам.
зографисвахме is related to зографисвам.
дроселирахме is related to дроселирам.
изплесвалият is related to изплесвам.
военачалника is related to военачалници.
съперниците is related to съперница.
мязаха is related to мязам.
избледнявалият is related to избледнявам.
миниралото is related to минирам.
заехтяващият is related to заехтявам.
калциниращия is related to калцинирам.
лектори is a form of лектор.
луминесценция is a synonym of luminescence.
корозирала is related to корозирам.
навикващата is related to навиквам.
галфон is related to idiot.
експлодиращия is related to експлодирам.
захриптяваща is related to захриптявам.
възпламеняваното is related to възпламенявам.
десинтезиран is related to десинтезирам.
благоустройвано is related to благоустройвам.
замръкваното is related to замръквам.
връчвани is related to връчвам.
излюпван is related to излюпвам.
надвесва is related to надвесвам.
врънканите is related to врънкам.
заговявани is related to заговявам.
бръкващия is related to бръквам.
набелвате is related to набелвам.
изръсвалият is related to изръсвам.
колове is related to кола.
задимяващи is related to задимявам.
зейваща is related to зейвам.
изхвърчаващият is related to изхвърчавам.
контестирате is related to контестирам.
включваш is related to включвам.
кръшкалото is related to кръшкам.
гиздосия is related to élégance.
модифицираха is related to модифицирам.
калкулирам is related to prix.
грохвалото is related to грохвам.
архиварката is related to архиварка.
заумилквалото is related to заумилквам.
затърчаваната is related to затърчавам.
изпридаща is related to изпридам.
давало is related to давам.
ausländer is a synonym of чужденец.
изпукащо is related to изпукам.
загрибан is related to загрибам.
изтръшкани is related to изтръшкам.
възпитавалото is related to възпитавам.
вбесяваната is related to вбесявам.
вкопчвайки is related to вкопчвам.
вдават is related to вдавам.
мигате is related to мигам.
изгубвайки is related to изгубвам.
започващият is related to започвам.
излягания is related to излягам.
блудствувалите is related to блудствувам.
wahrheit is a synonym of правда.
изтляван is related to изтлявам.
изяснявало is related to изяснявам.
acrobatics is a synonym of акробатика.
запрела is related to запреда.
конвоиралата is related to конвоирам.
демагнитизиран is related to демагнитизирам.
дописки is related to дописка.
даряващ is related to дарявам.
доведеницата is related to доведеница.
изпукваща is related to изпуквам.
безчинствуваните is related to безчинствувам.
запойвате is related to запойвам.
допитващия is related to допитвам.
мирясвали is related to мирясвам.
контрактувах is related to контрактувам.
виждам is related to experience.
седмица is related to semaine.
бръмвалият is related to бръмвам.
вирващата is related to вирвам.
запръскващите is related to запръсквам.
анна курникова is a synonym of anna kournikova.
вълнуващата is related to вълнувам.
гноясали is related to гноясам.
пръча is related to пръч.
замразявало is related to замразявам.
изслушаният is related to изслушам.
извъртявал is related to извъртявам.
сиромахкиня is a synonym of беднячка.
изпуквала is related to изпуквам.
предисториите is related to предистория.
вгорчават is related to вгорчавам.
фрезиите is related to фрезия.
зарастващи is related to зараствам.
дезориентирано is related to дезориентирам.
савана is a synonym of savanna.
изтърващо is related to изтървам.
радиослушалките is related to радиослушалка.
адвокатстващи is related to адвокатствам.
вгледали is related to вгледам.
излющващите is related to излющвам.
богохулствувалото is related to богохулствувам.
свят is related to universe.
надничаният is related to надничам.
достигани is related to достигам.
актуализирам is related to update.
коопериралите is related to кооперирам.
ешелонираш is related to ешелонирам.
северозападен is related to northwestern.
нагърчващите is related to нагърчвам.
грубиянствуваха is related to грубиянствувам.
яблани is related to normal.
изплета is related to плетище.
изкопаващо is related to изкопавам.
действана is related to действам.
интриганстващия is related to интриганствам.
затреперващи is related to затрепервам.
мърсувате is related to мърсувам.
започвания is related to започвам.
затракваща is related to затраквам.
изгладняващо is related to изгладнявам.
закусвалото is related to закусвам.
изплавахме is related to изплавам.
затрисана is related to затрисам.
запъхтяваният is related to запъхтявам.
заглушаващия is related to заглушавам.
панспермия is a synonym of panspermia.
величините is related to величина.
възпяващите is related to възпявам.
заруменяващи is related to заруменявам.
вот на недоверие is a synonym of motion of no confidence.
извезвайки is related to извезвам.
американизирайте is related to американизирам.
ксилография is related to xylographie.
издувахме is related to издувам.
суша is related to dehumidify.
foolery is a synonym of щуротия.
вкочанясано is related to вкочанясам.
мигащата is related to мигам.
миросаха is related to миросам.
изкачвала is related to изкачвам.
попове is related to поп.
господарка is related to mistress.
бронзове is related to бронз.
експлодиралото is related to експлодирам.
закътвалия is related to закътвам.
заканвани is related to заканвам.
rade is a synonym of рейд.
мая is related to féminin.
завалявали is related to завалявам.
жужукащите is related to жужукам.
африкански is derived from африка.
зашумолявах is related to зашумолявам.
извикайки is related to извикам.
🗃 is a symbol of кутия.
гушка is related to гушкам.
несръчен is related to unskilful.
изработвания is related to изработвам.
зачакалото is related to зачакам.
купюр is a synonym of разрез.
набутали is related to набутам.
извардвали is related to извардвам.
застиламе is related to застилам.
хермафродит is a synonym of hermaphroditus.
бухалки is related to бухалка.
кротува is related to кротувам.
набухащия is related to набухам.
навършавах is related to навършавам.
догледащия is related to догледам.
лъчът is related to лъч.
wagen is a synonym of кола.
линкълн is related to nom.
закрякваната is related to закряквам.
информирала is related to информирам.
почерпка is related to pourboire.
възлизащото is related to възлизам.
захлопвалото is related to захлопвам.
бламирали is related to бламирам.
бедничък is related to slummy.
автоколони is a form of автоколона.
сорбоза is a synonym of sorbose.
варакосващо is related to варакосвам.
икономисахте is related to икономисам.
муфи is related to муфа.
затвърждавало is related to затвърждавам.
животи is related to живота.
българистка is related to bulgare.
хороскопи is related to хороскопа.
милитаризираме is related to милитаризирам.
🔔 is a symbol of звънец.
златата is a form of злато.
компас is a synonym of compass.
интригантствуваният is related to интригантствувам.
методи is related to метод.
огън is related to fever.
навъждан is related to навъждам.
йодираното is related to йодирам.
вилицата is related to вилица.
измънквалите is related to измънквам.
записвалия is related to записвам.
заприличай is related to заприличам.
дресиралият is related to дресирам.
зачертаваното is related to зачертавам.
изпотрошавало is related to изпотрошавам.
вълнуваш is related to вълнувам.
дозрявания is related to дозрявам.
бръмкате is related to бръмкам.
арматура is related to armature.
допичана is related to допичам.
дисхармония has context of musique.
допълзявал is related to допълзявам.
заигравалия is related to заигравам.
пашата is related to паша.
дезавуирахте is related to дезавуирам.
финансов пазар is a synonym of financial market.
любопитствам is related to curieux.
порнографски is related to libidinous.
аварията is a form of авария.
изглозгващ is related to изглозгвам.
кегелбан is related to bowling.
небрежност is related to sloppiness.
еба is related to orifice.
десинтезирайте is related to десинтезирам.
изтръшквалия is related to изтръшквам.
медиаторите is related to медиатор.
възлагалата is related to възлагам.
несръчен is related to artless.
захаросващите is related to захаросвам.
втълпяваните is related to втълпявам.
шапката is related to шапка.
гноясаща is related to гноясам.
поведящо is related to поведа.
гърция is related to гръцки.
заричащите is related to заричам.
забъркалия is related to забъркам.
гърция is related to грък.
зафучаващи is related to зафучавам.
лакействалата is related to лакействам.
изгасват is related to изгасвам.
демагогствуващ is related to демагогствувам.
инкриминираната is related to инкриминирам.
заситняваш is related to заситнявам.
химизациите is related to химизация.
занимавате is related to занимавам.
автострада is related to autoroute.
заигравания is related to заигравам.
зеленясаното is related to зеленясам.
застаряваната is related to застарявам.
анекдота is related to numéral.
закусват is related to закусвам.
контрахират is related to контрахирам.
маточини is related to маточина.
златна сватба is derived from златен.
ортогоналност is derived from ортогонален.
нагладувахме is related to нагладувам.
измотавате is related to измотавам.
амалгамирам is related to amalgamer.
състезание is related to състезател.
вяра is related to faith.
изригвах is related to изригвам.
избухащия is related to избухам.
възпроизвеждаща is related to възпроизвеждам.
зазимяваха is related to зазимявам.
изповядалата is related to изповядам.
захъркван is related to захърквам.
докарвани is related to докарвам.
заглозгвай is related to заглозгвам.
закривявалото is related to закривявам.
възлагахте is related to възлагам.
врътвахме is related to врътвам.
запрягат is related to запрягам.
искрен is related to genuine.
изпорязваща is related to изпорязвам.
креол is related to créole.
милитаризирайки is related to милитаризирам.
източният is a form of източен.
абсорбирах is related to абсорбирам.
изричало is related to изричам.
братуващите is related to братувам.
горчиво is related to amèrement.
възвиващи is related to възвивам.
замотавай is related to замотавам.
изхлузвахме is related to изхлузвам.
мига is related to мигам.
засвидетелствуващият is related to засвидетелствувам.
инвентаризиращото is related to инвентаризирам.
🕯 is a symbol of свещ.
изпискваща is related to изписквам.
бълхата is related to бълха.
ентусиазирах is related to ентусиазирам.
гангренясвано is related to гангренясвам.
изхайлазва is related to изхайлазвам.
аргон is related to argon.
забълващ is related to забълвам.
замънкано is related to замънкам.
вслушаният is related to вслушам.
изтипосвалият is related to изтипосвам.
café is a synonym of кафе.
абортират is related to абортирам.
изографисват is related to изографисвам.
дегазира is related to дегазирам.
пирити is related to nombre.
дезинфектирайте is related to дезинфектирам.
разведящ is related to разведа.
натрий has context of chimie.
🚙 is a symbol of превозно средство.
конфузи is related to конфуза.
изпокъсвалия is related to изпокъсвам.
изгракващата is related to изграквам.
вакханалия is related to bacchanale.
изпапалият is related to изпапам.
безчестници is related to безчестница.
шизофрения is a synonym of schizofrenio.
вреждания is related to вреждам.
въоръжавай is related to въоръжавам.
изфуквалия is related to изфуквам.
изпискваха is related to изписквам.
заучаващото is related to заучавам.
авангарден is related to advance guard.
зачовърквал is related to зачовърквам.
аклиматизиращо is related to аклиматизирам.
скоба is a synonym of bracket.
консултирам is related to consulter.
помешчицата is related to помешчица.
бракуващия is related to бракувам.
жонглирала is related to жонглирам.
запъшкващата is related to запъшквам.
изкусурявайки is related to изкусурявам.
импровизирали is related to импровизирам.
спирам is related to end.
напека is related to clothe.
зобващият is related to зобвам.
боксират is related to боксирам.
затъпявахте is related to затъпявам.
климал is related to климам.
въобразяват is related to въобразявам.
набеждаващото is related to набеждавам.
залапващото is related to залапвам.
изигравалия is related to изигравам.
👢 is a symbol of обувка.
кръшкащо is related to кръшкам.
валидирала is related to валидирам.
лунатичката is related to лунатичка.
доизсмуквахте is related to доизсмуквам.
дожаляващо is related to дожалявам.
визуализираха is related to визуализирам.
надвиващия is related to надвивам.
дезинтегриран is related to дезинтегрирам.
изплета is related to плетиво.
изтрополявахте is related to изтрополявам.
дотоварвани is related to дотоварвам.
дола is related to дол.
довършвахме is related to довършвам.
fluid is a synonym of флуид.
зачервеняваното is related to зачервенявам.
затревявах is related to затревявам.
вряка is related to врякам.
вперващите is related to впервам.
изпреденият is related to изпреда.
наддумвана is related to наддумвам.
заигравано is related to заигравам.
архиварки is related to архиварка.
тавтологиите is related to тавтология.
изслушващият is related to изслушвам.
гланциращото is related to гланцирам.
надеждност is related to trustworthiness.
заоправдаваните is related to заоправдавам.
занареждалият is related to занареждам.
консуматори is related to консуматор.
запаметяват is related to запаметявам.
затаяваха is related to затаявам.
демаскирано is related to демаскирам.
засмиваният is related to засмивам.
facilitate is a synonym of благоприятствам.
култ is related to culte.
пинакотеките is related to пинакотека.
изсъхвалото is related to изсъхвам.
thread is a synonym of нишка.
изпояжданата is related to изпояждам.
изхрускана is related to изхрускам.
хунта is related to junta.
alfalfa is a synonym of люцерна.
застройвайки is related to застройвам.
докопащия is related to докопам.
подпра is related to underprop.
дегазиралият is related to дегазирам.
заснемам is related to retirer.
затрябвалият is related to затрябвам.
акламирания is related to акламирам.
кяруват is related to кярувам.
заклимвай is related to заклимвам.
желязо is related to ironwork.
инкриминация is related to incrimination.
изпитвам is related to éprouver.
👩‍ 🍼 is a symbol of жена.
заяждащите is related to заяждам.
пандемия is a synonym of pandemic.
бактисваната is related to бактисвам.
извинявалият is related to извинявам.
афектирах is related to афектирам.
кадърен is the opposite of некадърен.
клъвваният is related to клъввам.
изненадай is related to изненадам.
дооформявам is related to forme.
залесяващо is related to залесявам.
анонсирала is related to анонсирам.
изглозгващото is related to изглозгвам.
тост is related to toast.
букволеярът is related to букволеяр.
нагласяваното is related to нагласявам.
бъза is related to бъз.
безвкусица is related to fadeur.
автомобил is related to car.
индосирани is related to индосирам.
отличен is related to superb.
загрявалия is related to загрявам.
закипявайки is related to закипявам.
засуетяващото is related to засуетявам.
издувалият is related to издувам.
делегиралата is related to делегирам.
изкихало is related to изкихам.
заръмжаващ is related to заръмжавам.
деморализиращо is related to деморализирам.
измислицата is related to измислица.
засяганото is related to засягам.
възлизат is related to възлизам.
изхрупалата is related to изхрупам.
възпроизвеждах is related to възпроизвеждам.
запланиралият is related to запланирам.
благоприятствуващата is related to благоприятствувам.
домат is a synonym of tomato.
изветряват is related to изветрявам.
възмогвах is related to възмогвам.
измяталото is related to измятам.
заснемал is related to заснемам.
дол is related to gully.
проведения is related to проведа.
доизпитваното is related to доизпитвам.
кондори is related to кондора.
загорещявания is related to загорещявам.
зървано is related to зървам.
изрусяващия is related to изрусявам.
впръскано is related to впръскам.
цица is related to sein.
лъсвалото is related to лъсвам.
доизяждащо is related to доизяждам.
действувам is related to effet.
измолващ is related to измолвам.
братовицата is related to братовица.
въздигала is related to въздигам.
лек is related to frivolous.
изгубвано is related to изгубвам.
грубиянствуват is related to грубиянствувам.
триолите is related to триола.
демагнитизирала is related to демагнитизирам.
дрискалото is related to дрискам.
богохулстваща is related to богохулствам.
вкаменявана is related to вкаменявам.
изкусуряващият is related to изкусурявам.
изгладняваните is related to изгладнявам.
инвестирано is related to инвестирам.
излекуващата is related to излекувам.
калайдисвахте is related to калайдисвам.
зачестяващи is related to зачестявам.
заеманите is related to заемам.
докаращи is related to докарам.
набозавахме is related to набозавам.
изкукуригваното is related to изкукуригвам.
друсалите is related to друсам.
знахаря is a form of знахар.
друсвано is related to друсвам.
завалявахте is related to завалявам.
надмогваната is related to надмогвам.
залиняващият is related to залинявам.
изхлипаха is related to изхлипам.
викваното is related to виквам.
корумпирате is related to корумпирам.
казвам is related to dire.
сухота is related to sécheresse.
ром is related to rum.
закрещяващите is related to закрещявам.
юриспруденции is related to юриспруденция.
зашифроващ is related to зашифровам.
издувай is related to издувам.
линчуваме is related to линчувам.
зяпвали is related to зяпвам.
контрольорките is related to контрольорка.
мечтателстваш is related to мечтателствам.
действителен is a synonym of истински.
албания is a synonym of albania.
вместваща is related to вмествам.
дезориентират is related to дезориентирам.
дискриминира is related to дискриминирам.
пъстър is related to variegated.
изтръгваните is related to изтръгвам.
ликвидираното is related to ликвидирам.
кафеза is related to кафези.
дискредитиращият is related to дискредитирам.
бълникащият is related to бълникам.
дидактиката is related to дидактика.
нагазвайте is related to нагазвам.
измачкала is related to измачкам.
wald is a synonym of лес.
увертюра is related to ouverture.
еквал is related to еквам.
кози is a synonym of capra.
програмата is related to програма.
довявано is related to довявам.
изчовъркано is related to изчовъркам.
внимаващ is related to внимавам.
нагърчвате is related to нагърчвам.
именуваните is related to именувам.
дядо is a synonym of grandfather.
левачките is related to левачка.
изяснявал is related to изяснявам.
запъшкваща is related to запъшквам.
вграждала is related to вграждам.
воайора is related to воайор.
девалвиращото is related to девалвирам.
затрупвала is related to затрупвам.
изкърпвала is related to изкърпвам.
импрегнациите is related to импрегнация.
брадяса is related to брадясам.
изреваваните is related to изревавам.
достигана is related to достигам.
галфона is related to галфон.
кръвясали is related to кръвясам.
иска is related to искам.
кимай is related to кимам.
ману is a synonym of manu.
застраховай is related to застраховам.
библиотека is a synonym of library.
завирвал is related to завирвам.
ксерографа is related to ксерографи.
вплета is related to плетиво.
кабела is related to кабели.
запаметявала is related to запаметявам.
disquisition is a synonym of трактат.
дослужвала is related to дослужвам.
задействуват is related to задействувам.
марж is related to marge.
жалвалия is related to жалвам.
впусках is related to впускам.
актьор is related to actor.
щуките is related to щука.
импровизирал is related to импровизирам.
дояжданите is related to дояждам.
задрусала is related to задрусам.
набухвал is related to набухвам.
мусаката is related to мусака.
кърпежа is related to кърпеж.
лидер is related to leader.
куцукания is related to куцукам.
всмръкван is related to всмръквам.
изкълцвано is related to изкълцвам.
капитализиран is related to капитализирам.
дояждахме is related to дояждам.
залайвайки is related to залайвам.
анекдотът is related to анекдот.
жигосалите is related to жигосам.
коперниций is similar to рьонтгений.
навляза is related to invade.
коксували is related to коксувам.
компютри is a form of компютър.
центрове is related to numéral.
адвокатства is related to адвокатствам.
развейпрахове is related to развейпраха.
затичам is related to течение.
избуявани is related to избуявам.
аргат is related to agricultural.
докъсваща is related to докъсвам.
вкусващия is related to вкусвам.
докарващо is related to докарвам.
експатриралата is related to експатрирам.
фалшификация is related to falsification.
бленуваното is related to бленувам.
собственичка is related to propriétaire.
многоглаголстваната is related to многоглаголствам.
избухвайте is related to избухвам.
въвирам is related to mettre.
ganz is a synonym of цял.
авария is related to panne.
бал is related to bal.
досъхвани is related to досъхвам.
закънтяваща is related to закънтявам.
крадящи is related to крада.
тувалу is related to pays.
мърдащо is related to мърдам.
задължаващия is related to задължавам.
каталогизиран is related to каталогизирам.
баири is related to баира.
замязвай is related to замязвам.
докопвани is related to докопвам.
прадеди is a synonym of деди.
мая is related to levain.
verspäten is a synonym of закъснявам.
изписквам is related to cri.
коткания is related to коткам.
калявалата is related to калявам.
обхвати is related to обхват.
протест is a synonym of protest.
възвивах is related to възвивам.
възбуждано is related to възбуждам.
наустници is related to наустница.
изпогазващ is related to изпогазвам.
запоявала is related to запоявам.
контекст is a synonym of context.
лагеруващо is related to лагерувам.
надвесващата is related to надвесвам.
заръмжаващи is related to заръмжавам.
кондори is related to кондор.
люпилнята is related to люпилня.
vert is a synonym of зелен.
излапваното is related to излапвам.
минераложка is related to minéralogiste.
фотосфери is related to фотосфера.
проведа is related to mener.
загащвах is related to загащвам.
acne is a synonym of акне.
живурках is related to живуркам.
assume is a synonym of допускам.
баданосвахте is related to баданосвам.
затривайте is related to затривам.
закопняващ is related to закопнявам.
калибрирате is related to калибрирам.
тръгвам is related to embark.
дукха is a synonym of dukkha.
засявалата is related to засявам.
надприказващите is related to надприказвам.
кусаната is related to кусам.
изплакван is related to изплаквам.
закодираната is related to закодирам.
агитирания is related to агитирам.
заплелото is related to заплета.
затръшквала is related to затръшквам.
довтасвалото is related to довтасвам.
клъвващ is related to клъввам.
клапи is related to клапа.
вълк has context of zoologie.
надварващи is related to надварвам.
закопчаваш is related to закопчавам.
либерализиралия is related to либерализирам.
антисемитът is related to антисемит.
измазвана is related to измазвам.
изпотявахме is related to изпотявам.
добавка is related to supplément.
загърбващото is related to загърбвам.
къносваният is related to къносвам.
надписват is related to надписвам.
изплетящата is related to изплета.
нагнояващо is related to нагноявам.
зацелуващите is related to зацелувам.
анексиралата is related to анексирам.
неопитен is related to untrained.
заледява is related to заледявам.
гушвания is related to гушвам.
дарителят is a form of дарител.
възвеличава is related to възвеличавам.
изнамиращата is related to изнамирам.
заместват is related to замествам.
таратайките is related to таратайка.
изжилвах is related to изжилвам.
изяснявайки is related to изяснявам.
еритемата is related to еритема.
кош is related to crateful.
изтопявайки is related to изтопявам.
изчервявани is related to изчервявам.
затулвах is related to затулвам.
етанова киселина is related to оцетна киселина.
трактористка is related to tracteur.
spice is a synonym of подправка.
деградирам is related to dégrader.
надпреварвате is related to надпреварвам.
издекламиралия is related to издекламирам.
дезинформирате is related to дезинформирам.
assimilation is a synonym of поглъщане.
деполяризиращата is related to деполяризирам.
забягван is related to забягвам.
брадясван is related to брадясвам.
блиндиралия is related to блиндирам.
координирайки is related to координирам.
безчелюстни is a synonym of agnatha.
инхибираните is related to инхибирам.
намерения is a form of намерение.
водород is a synonym of ջրածին.
избледнявай is related to избледнявам.
надаряващото is related to надарявам.
надмогвалите is related to надмогвам.
запращявало is related to запращявам.
изплетящи is related to изплета.
différence is a synonym of разлика.
вентилирано is related to вентилирам.
изкачвалият is related to изкачвам.
албатроса is a form of албатрос.
бродиращото is related to бродирам.
изтерзаваме is related to изтерзавам.
изкилвалия is related to изкилвам.
досипващото is related to досипвам.
нефта is related to нефт.
джиросай is related to джиросам.
закусваме is related to закусвам.
дядовците is a form of дядо.
